description;category;price;code
VINO SALENTEIN GRAN VU X750 2020;VINOS;105000;8995
VINO SALENTEIN NUMINA X 1500 GRAN CORTE;VINOS;37600;7798074863487
VINO SALENTEIN NUMINA X 750 CABERNET FRANC;VINOS;14300;7798074869304
VINO SALENTEIN NUMINA X 750 CABERNET SAUVIGNON;VINOS;14100;7798074865641
VINO SALENTEIN NUMINA X 750 CHARDONNAY;VINOS;14100;7798074863449
VINO SALENTEIN NUMINA X 750 GRAN CORTE;VINOS;18100;7798074869656
VINO SALENTEIN NUMINA X 750 MALBEC;VINOS;14100;7798074869311
VINO SALENTEIN NUMINA X 750 PETIT VERDOT;VINOS;14100;7798074863937
VINO SALENTEIN NUMINA X 750 PINOT NOIR;VINOS;14300;7798074864392
VINO SALENTEIN NUMINA X 750 SYRAH;VINOS;14100;7798074869298
VINO SALENTEIN PR1MUS X750 CABERNET SAUVIGNON;VINOS;53500;7798074862947
VINO SALENTEIN PR1MUS X750 CHARDONNAY;VINOS;35100;7798074860127
VINO SALENTEIN PR1MUS X750 MALBEC;VINOS;51000;7798074860141
VINO SALENTEIN PR1MUS X750 MERLOT 2006;VINOS;60300;7798074860134
VINO SALENTEIN PR1MUS X750 PINOT NOIR;VINOS;51000;7798074860110
VINO SALENTEIN RESERVA X 1.5L MALBEC;VINOS;22700;7798074861841
VINO SALENTEIN RESERVA X 3L MALBEC;VINOS;54400;7798074861865
VINO SALENTEIN RESERVA X 750 CABERNET FRANC;VINOS;11800;7798074865238
VINO SALENTEIN RESERVA X 750 CABERNET SAUVIGNON;VINOS;11300;7798074865276
VINO SALENTEIN RESERVA X 750 CHARDONNAY;VINOS;11300;7798074865252
VINO SALENTEIN RESERVA X 750 CORTE DE BLANCAS;VINOS;12300;7798074864170
VINO SALENTEIN RESERVA X 750 CORTE DE TINTAS;VINOS;12300;7798074865290
VINO SALENTEIN RESERVA X 750 MALBEC;VINOS;11300;7798074865313
VINO SALENTEIN RESERVA X 750 MERLOT;VINOS;11300;7798074865368
VINO SALENTEIN RESERVA X 750 PINOT NOIR;VINOS;11800;7798074865399
VINO SALENTEIN RESERVA X 750 ROSE;VINOS;11300;7798074865436
VINO SALENTEIN RESERVA X 750 SAUVIGNON BLANC;VINOS;11300;7798074865450
VINO SALENTEIN SINGLE VINEYARD X 750 EL TOMILLO;VINOS;38800;7798074863661
VINO SALENTEIN SINGLE VINEYARD X 750 LAS TUNAS;VINOS;34900;7798074863883
VINO SALENTEIN SINGLE VINEYARD X 750 LOS JABALIES;VINOS;37900;7798074862336
VINO SAN PEDRO YACOCHUYA X 750 TINTO BLEND;VINOS;23200;7796138000014
VINO SAN PEDRO YACOCHUYA X 750 TORRONTES;VINOS;11900;7796138000021
VINO SAN PEDRO YACOCHUYA X750 TANNAT;VINOS;37900;7796138000595
VINO SANTA JULIA RESERVA X750 CABERNET SAUVGNON;VINOS;6900;7791728247688
VINO SANTA JULIA RESERVA X750 MAL - CAB FRA;VINOS;6900;7791728247725
VINO SANTA JULIA RESERVA X750 MALBEC;VINOS;6900;7791728247671
VINO SANTA JULIA RESERVA X750 SYRAH;VINOS;6900;7791728247718
VINO SANTA JULIA RESERVA X750 TEMPRANILLO;VINOS;6900;7791728247695
VINO SANTA JULIA X 750 CABERNET FRANC;VINOS;5300;7791728247787
VINO SANTA JULIA X 750 CABERNET SAUVIGNON;VINOS;5300;7791728247732
VINO SANTA JULIA X 750 CHARDONNAY;VINOS;5300;7791728244038
VINO SANTA JULIA X 750 CHENIN DULCE;VINOS;9500;7791728247091
VINO SANTA JULIA X 750 MALBEC;VINOS;5300;7791728247114
VINO SANTA JULIA X 750 MERLOT;VINOS;4900;7791728243956
VINO SANTA JULIA X 750 PINOT NOIR;VINOS;5300;7791728244472
VINO SANTA JULIA X 750 SAUVIGNON BLANC;VINOS;5300;7791728247817
VINO SANTA JULIA X 750 TEMPRANILLO;VINOS;4900;7791728243918
VINO SANTA JULIA X 750 TINTO DULCE;VINOS;7600;7791728248265
VINO SAPO DE OTRO POZO X 750 MALBEC;VINOS;12200;7798353195438
VINO SAPO DE OTRO POZO X 750 MALBEC-SYRAH;VINOS;12200;7798353195414
VINO SAURUS ESTATE X 750 CABERNET;VINOS;7500;7798116190366
VINO SAURUS ESTATE X 750 MALBEC;VINOS;7500;7798116190311
VINO SAURUS ESTATE X 750 PINOT;VINOS;10700;7798116190335
VINO SAURUS ESTATE X 750 RED BLEND;VINOS;7500;7798116191707
VINO SAURUS SELECT X 1.5 MALBEC;VINOS;32000;7798116191745
VINO SAURUS SELECT X750 CABERNET CABERNET;VINOS;10500;7798116197815
VINO SAURUS SELECT X750 CABERNET SAUVIGNON;VINOS;10500;7798116190069
VINO SAURUS SELECT X750 CHARDONNAY;VINOS;10500;7798116190045
VINO SAURUS SELECT X750 MALBEC;VINOS;10500;7798116190014
VINO SAURUS SELECT X750 MERLOT;VINOS;10500;7798116190021
VINO SAURUS SELECT X750 PINOT;VINOS;14300;7798116190038
VINO SAURUS SELECT X750 SAUVIGNON BLANC;VINOS;10500;7798116190052
VINO SEPTIMA 10 BARRICAS X 750 CABERNET;VINOS;42100;7798078230834
VINO SEPTIMA 10 BARRICAS X 750 MALBEC;VINOS;42100;7798078230810
VINO SEPTIMA 10 BARRICAS X 750 PETIT VERDOT;VINOS;42100;7798078238717
VINO SEPTIMA 10 BARRICAS X 750 TANNAT;VINOS;42100;7798078231671
VINO SEPTIMA BIB X3LTS MALBEC;VINOS;20700;7798078237826
VINO SEPTIMA EMBLEMA X750 CAB FRANC;VINOS;6900;7798078238137
VINO SEPTIMA EMBLEMA X750 CABERNET SAUVIGNON;VINOS;6900;7798078238120
VINO SEPTIMA EMBLEMA X750 CHARDONNAY;VINOS;6900;7798078238144
VINO SEPTIMA EMBLEMA X750 MALBEC;VINOS;6900;7798078238113
VINO SEPTIMA EMBLEMA X750 ROSADO;VINOS;6900;7798078238168
VINO SEPTIMA EMBLEMA X750 SAUVIGNON BLANC;VINOS;6900;7798078238151
VINO SEPTIMA OBRA X 750 CABERNET FRANC;VINOS;12700;7798078236935
VINO SEPTIMA OBRA X 750 CABERNET SAUVIGNON;VINOS;11800;7798078230667
VINO SEPTIMA OBRA X 750 CHARDONNAY;VINOS;12700;7798078230681
VINO SEPTIMA OBRA X 750 MALBEC;VINOS;11800;7798078230643
VINO SEPTIMA OBRA X 750 MERLOT;VINOS;12700;7798078238748
VINO SEPTIMA OBRA X 750 PINOT NOIR;VINOS;17800;7798078230704
VINO SEPTIMA ORGANICO X750 MALBEC;VINOS;8300;7798078237604
VINO SERBAL X 750 ASSEMBLAGE;VINOS;10900;7798143820809
VINO SERBAL X 750 CABERNET FRANC;VINOS;10900;7798143821318
VINO SERBAL X 750 MALBEC;VINOS;10900;7798143820298
VINO SERBAL X 750 PINOT;VINOS;10900;7798143821493
VINO SIN REGLAS X750 MALBEC;VINOS;10300;7798127631681
VINO TAPIZ X 750 CABERNET FRANC;VINOS;15100;7798116201451
VINO TAPIZ X 750 MALBEC;VINOS;15100;7798116200669
VINO TATU X750 CABRENET SAUVIGNON;VINOS;11200;4444111
VINO TERRAZAS DE LOS ANDES X750 MALBEC COMPUERTAS;VINOS;24000;7790975196794
VINO TERRAZAS ORIGEN  X 750 MALBEC;VINOS;24000;7790975202372
VINO TERRAZAS PARAJE ALTAMIRA X 750 BLEND;VINOS;24000;7790975202389
VINO TERRAZAS RESERVA X 750 CABERNET FRANC;VINOS;18300;7790975195674
VINO TERRAZAS RESERVA X 750 CHARDONNAY;VINOS;18300;7790975001500
VINO TERRAZAS RESERVA X 750 MALBEC ROSE;VINOS;18300;7790975196770
VINO TERRAZAS RESERVA X750 CABERNET SAUV;VINOS;18300;7790975001494
VINO TERRAZAS RESERVA X750 MALBEC;VINOS;18300;7790975001487
VINO TERRAZAS RESERVA X750 PINOT;VINOS;18300;7790975205168
VINO TERRAZAS X 750 ALTAMIRA BLEND;VINOS;24000;7790975196831
VINO TERRAZAS X 750 LOS CHACALES MALBEC;VINOS;24000;7790975196817
VINO THE PRESIDENTS BLEND X750 CHARDO-SAUBLANC-SEM;VINOS;35200;7790415131798
VINO THE PRESIDENTS BLEND X750 MALBEC-CABERNET-SYR;VINOS;35200;7790415003965
VINO THE PRESIDENTS BLEND X750 MALBEC-MALBEC;VINOS;39900;7790415133143
VINO TIERRA DEL FUEGO X750 BLANCO DULCE;VINOS;4900;7794450942944
VINO TINO X750 BLANCO;VINOS;4200;7798130150742
VINO TRAPICHE GRAN MEDALLA X 750 MALBEC;VINOS;37500;7790240140545
VINO TRAPICHE MEDALLA X 750 BLEND;VINOS;16500;7790240003437
VINO TRAPICHE MEDALLA X 750 MALBEC;VINOS;16500;7790240092011
VINO TRAPICHE RESERVA X 750 MALBEC;VINOS;8300;7790240094459
VINO TRAPICHE RESERVA X 750 RED BLEND;VINOS;8300;7790240940916
VINO TRAPICHE TESORO X 750 MALBEC;VINOS;11200;7791540053887
VINO TRIVENTO GOLDEN RESERVE X750 CAB FRANC;VINOS;12700;7798039598140
VINO TRIVENTO GOLDEN RESERVE X750 CAB-SAUVIGNON;VINOS;12700;7798039597815
VINO TRIVENTO GOLDEN RESERVE X750 MALBEC;VINOS;12700;7798039590625
VINO TRIVENTO RESERVA X 750 MALBEC;VINOS;5600;7798039590342
VINO TRIVENTO RESERVA X 750 MALBEC BLANCO;VINOS;5600;7798039599192
VINO TRIVENTO RESERVA X 750 RED BLEND;VINOS;5600;7798039599246
VINO TRIVENTO RESERVA X 750 ROSE MALBEC;VINOS;5600;7798039594333
VINO TRUMPETER RESERVA X 750 BONARDA;VINOS;11800;7790577041591
VINO TRUMPETER RESERVA X 750 CABERNET SAUVIGNON;VINOS;11800;7790577041515
VINO TRUMPETER RESERVA X 750 CHARDONNAY;VINOS;11800;7790577007184
VINO TRUMPETER RESERVA X 750 DOUX;VINOS;11800;7790577042802
VINO TRUMPETER RESERVA X 750 MALBEC;VINOS;11800;7790577041553
VINO TRUMPETER RESERVA X 750 PETIT VERDOT;VINOS;11800;7790577040594
VINO TRUMPETER RESERVA X 750 PINOT GRIGIO;VINOS;11800;7790577040655
VINO TRUMPETER RESERVA X 750 PINOT NOIR;VINOS;11800;7790577040617
VINO TRUMPETER RESERVA X 750 ROSE MALBEC;VINOS;11800;7790577040983
VINO TRUMPETER RESERVA X 750 TEMPRANILLO;VINOS;11800;7790577040570
VINO TRUMPETER RESERVA X 750 TORRONTES;VINOS;11800;7790577040631
VINO TRUMPETER RESERVA X 750 VIOGNIER;VINOS;11800;7790577040679
VINO TRUMPETER X 375 MALBEC;VINOS;5700;7790577040921
VINO TRUMPETER X 750 CABERNET FRANC;VINOS;8900;7790577044837
VINO TRUMPETER X 750 CABERNET SAUVIGNON;VINOS;8900;7790577002141
VINO TRUMPETER X 750 CHARDONNAY;VINOS;8900;7790577002189
VINO TRUMPETER X 750 MALBEC;VINOS;8900;7790577002165
VINO TURBIO X 750 CHARDONNAY;VINOS;17300;515151511
VINO TURBIO X750 CRUZA DE BLANCAS;VINOS;17300;5000
VINO TURBIO X750 GIBI;VINOS;17500;44744
VINO TURBIO X750 MALBEC;VINOS;17500;502
VINO TURBIO X750 SAUVIGNON BLANC;VINOS;17300;545747411155
VINO UNANIME X 750 MALBEC;VINOS;29500;7790762054344
VINO VAL DE FLORES X 750 MALBEC;VINOS;92800;7798104390761
VINO VICTORIO ALTIERI GRAN RESERVA X750 MALBEC;VINOS;64600;7798081010119
VINO VINORUM PREMIUM X750 MALBEC;VINOS;19300;7798081010010
VINO VINORUM RESERVA X750 MALBEC;VINOS;23400;7798081010034
VINO VI—ALBA RESERVA X 750 MALBEC;VINOS;8900;7798000212945
VINO VI—ALBA X750 MALBEC;VINOS;6200;7798000212655
VINO YACOCHUYA HERENCIAR X 750;VINOS;122200;7796138000502
VINO YACOCHUYA X 750 MALBEC;VINOS;62100;7796138000106
VINO ZOLO SIN ALCOHOL X 750 ROSE;VINOS;8500;284690426452
VINO ZUCCARDI A X 750 BLEND BLANCO;VINOS;12500;7791728020755
VINO ZUCCARDI A X 750 CABERNET SAUVI;VINOS;12500;7791728004298
VINO ZUCCARDI A X 750 MALBEC;VINOS;12500;7791728021301
VINO ZUCCARDI A X 750 SYRAH;VINOS;12500;7791728020748
VINO ZUCCARDI A X 750 TORRONTES;VINOS;12500;7791728003253
VINO ZUCCARDI A X750 BONARDA;VINOS;12500;7791728021349
VINO ZUCCARDI Q X 750 CABERNET FRANC;VINOS;20100;7791728235999
VINO ZUCCARDI Q X 750 CABERNET SAUVIGNON;VINOS;20100;7791728001082
VINO ZUCCARDI Q X 750 CHARDONNAY;VINOS;20100;7791728001532
VINO ZUCCARDI Q X 750 MALBEC;VINOS;20100;7791728001075
VINO ZUCCARDI Q X 750 TEMPRANILLO;VINOS;20100;7791728000962
VINO CORAZON DE ROBLE X 750 CABERNET;VINOS EL CERNO;11200;CR
VINO CORAZON DE ROBLE X 750 MALBEC;VINOS EL CERNO;11200;CORAZ
VINO EL CERNO ANIVERSARIO X 750 BLEND;VINOS EL CERNO;26500;4556475646
VINO EL CERNO BARRICADO X 750 ANTIGUOS;VINOS EL CERNO;30800;4576754765
VINO EL CERNO BARRICADO X 750 CABERNET FRANC;VINOS EL CERNO;20200;15476352
VINO EL CERNO BARRICADO X 750 CABERNET SAUV;VINOS EL CERNO;20200;35456343
VINO EL CERNO BARRICADO X 750 CHARDONNAY;VINOS EL CERNO;15700;86467576
VINO EL CERNO BARRICADO X 750 MALBEC;VINOS EL CERNO;20200;36554793
VINO EL CERNO BARRICADO X 750 MERLOT;VINOS EL CERNO;20200;46855747
VINO EL CERNO BARRICADO X 750 PETIT VERDOT;VINOS EL CERNO;20200;6543464545
VINO EL CERNO BARRICADO X 750 PINOT NOIR;VINOS EL CERNO;20200;54645646
VINO EL CERNO BARRICADO X 750 ROSADO;VINOS EL CERNO;15800;547676847
VINO EL CERNO BARRICADO X 750 ROSADO DULCE;VINOS EL CERNO;15800;5416876987
VINO EL CERNO BARRICADO X 750 SAUV BLANC;VINOS EL CERNO;15800;524786664738
VINO EL CERNO BARRICADO X 750 SYRAH;VINOS EL CERNO;20200;5468463874
VINO EL CERNO BARRICADO X 750 TORRONTES DULCE;VINOS EL CERNO;15800;524136544
VINO EL CERNO BARRICADO X 750 VIOGNIER;VINOS EL CERNO;15800;58487675
VINO EL CERNO BARRICADO X 750 VIOGNIER DULCE;VINOS EL CERNO;15800;54567687
VINO EL CERNO GR X 750 CAB FRANC;VINOS EL CERNO;43700;4554856748645
VINO EL CERNO GR X 750 CAB FRANC/SAUV;VINOS EL CERNO;43700;54365743753
VINO EL CERNO GR X 750 CAB SAUVIGNON;VINOS EL CERNO;48900;42778754544
VINO EL CERNO GR X 750 GRAN CORTE;VINOS EL CERNO;24200;65687953587
VINO EL CERNO GR X 750 MALBEC;VINOS EL CERNO;48900;45646786486
VINO EL CERNO GR X 750 SYRAH MERLOT;VINOS EL CERNO;43700;45346454543
VINO EL CERNO SEXTA VI—A X 750 2DA EDIC;VINOS EL CERNO;22300;32536453
VINO EL CERNO X 750 FILOSOFOS;VINOS EL CERNO;29200;53686796846
VINO EL CERNO X 750 GEOENERGIA MALBEC;VINOS EL CERNO;23600;3645534156745
VINO EL CERNO X 750 TORRONTES DULCE COMUN;VINOS EL CERNO;15800;7744115
VINO FLORECILLA X 750 MALBEC CABERNET;VINOS EL CERNO;9600;2095595
VINO FLORECILLA X 750 MALBEC DULCE;VINOS EL CERNO;9600;2109862
VINO UTOPIA TORRONTES X 700;VINOS EL CERNO;14900;9975
VINO WAYNA X 750 CAB SAUV;VINOS EL CERNO;13200;WAY2
VINO WAYNA X 750 CHARDONNAY;VINOS EL CERNO;13200;36180
VINO WAYNA X 750 MALBEC;VINOS EL CERNO;13200;WAY3|
VINO WAYNA X 750 MERLOT;VINOS EL CERNO;13200;WAY1
VINO WAYNA X 750 SYRAH;VINOS EL CERNO;13200;WAY4
VARIOS;VINOS OFERTA;400;2
VINO COLON SELECTO X 750 ROSADO DULCE;VINOS OFERTA;4200;7790168904373
VINO COLON SELECTO X750 BLANCO DULCE;VINOS OFERTA;5500;7790168904502
VINO CORDERO X 750 CABERNET SAUVIGNON;VINOS OFERTA;4700;7798159948856
VINO CORDERO X 750 DULCE NATURAL;VINOS OFERTA;4700;7798353195278
VINO CUATRO MONOS X750 MALBEC;VINOS OFERTA;3500;7798162671314
VINO DEVOCION X750 CHARDONNAY;VINOS OFERTA;7900;7798130465761
VINO DEVOCION X750 MALBEC;VINOS OFERTA;7900;7798130465754
VINO LA CELIA X 750 RESERVA MALBEC;VINOS OFERTA;6900;7798141877058
VINO LA IRIDE X 750 CHARDONNAY;VINOS OFERTA;5500;7798165080199
VINO NINA GOLD X750 MALBEC;VINOS OFERTA;6900;7790945007051
VODKA RUNA X750 COMUN;VINOS OFERTA;8300;7798385810040
VODKA RUNA X750 LIMA;VINOS OFERTA;8300;7798385810064
;;;
;;;TOTALES :
